Gene.symbol
NBN
NBR1
NCAM1
NCKIPSD
NCOA1
NCOA2
NCOA3
NCOA4
NCOR2
NCSTN
NDC80
NDE1
NDRG1
NDUFAF1
NEDD4
NEURL1
NF1
NF2
NFATC1
NFATC2
NFE2L2
NFIB
NFKB1
NFKB2
NFKBIA
NGF
NGFR
NIN
NIPBL
NKX2-1
NKX2-5
NOD1
NODAL
NONO
NOS3
NOTCH1
NOTCH2
NOTCH3
NOTCH4
NPM1
NPM2
NR3C1
NR4A3
NR6A1
NRAS
NRG1
NSD1
NSD2
NSD3
NT5C2
NTF3
NTF4
NTRK1
NTRK2
NTRK3
NUMA1
NUP107
NUP214
NUP93
NUP98
NUTM1
NUTM2A
NUTM2B
OFD1
OGA
OLIG1
OLIG2
OLR1
OMD
P2RY8
PAFAH1B2
PAG1
PAK1
PAK3
PAK5
PAK6
PALB2
PAPPA
PARP2
PARP3
PARP4
PASK
PATZ1
PAX3
PAX5
PAX7
PAX8
PBRM1
PBX1
PC
PCBP1
PCLO
PCM1
PCNA
PCSK7
PDCD1
PDCD11
PDCD1LG2
PDE4DIP
PDGFA
PDGFB
PDGFD
PDGFRA
PDGFRB
PDK1
PEG3
PER1
PFDN5
PHB
PHF1
PHF23
PHF6
PHOX2B
PI4KA
PICALM
PIK3CA
PIK3CB
PIK3CD
PIK3CG
PIK3R1
PIK3R2
PIM1
PIMREG
PKM
PLA2G2A
PLA2G5
PLAG1
PLAT
PLAU
PLCB1
PLCB4
PLCG1
PLCG2
PLEKHM2
PLPP3
PML
PMS1
PMS2
POFUT1
POLD1
POLD2
POLD3
POLD4
POLE
POLQ
POLR2H
POM121
POMGNT1
POSTN
POT1
POU2AF1
POU5F1
PPARG
PPARGC1A
PPFIA2
PPFIBP1
PPM1D
PPP1CB
PPP1R13B
PPP1R13L
PPP2CB
PPP2R1A
PPP2R1B
PPP2R2A
PPP2R2B
PPP3CA
PPP3CB
PPP3CC
PPP3R1
PPP3R2
PPP4C
PQLC3
PRCC
PRDM1
PRDM16
PRDM7
PRF1
PRG2
PRICKLE1
PRKACA
PRKACG
PRKAR1A
PRKCA
PRKCB
PRKCD
PRKCG
PRKDC
PRKG2
PRMT1
PRMT8
PROM1
PRRX1
PRRX2
PRSS8
PSD3
PSEN1
PSIP1
PSMD2
PTBP1
PTCH1
PTCRA
PTEN
PTGS2
PTK2
PTK2B
PTK7
PTPA
PTPN11
PTPN2
PTPN6
PTPRA
PTPRK
PTPRO
PTPRR
PTTG1
PVT1
RABEP1
RAC1
RAC2
RAC3
RAD21
RAD50
RAD51
RAD51B
RAD51C
RAD51D
RAD52
RAD54L
RAF1
RALGDS
RANBP17
RANBP2
RAP1GDS1
RARA
RASAL1
RASGEF1A
RASGRF1
RASGRF2
RASGRP1
RB1
RBM15
RBM6
RCHY1
RCOR1
RCSD1
RECQL4
REEP3
RELA
RELN
RERG
RET
RFC1
RFC2
RFC3
RFC4
RFC5
RGS7
RHBDF2
RHEB
RHOA
RHOD
RHOH
RICTOR
RMI2
RNF213
RNF217-AS1
RNF43
ROBO1
ROBO2
ROS1
RPA1
RPA3
RPL22
RPN1
RPN2
RPS21
RPS6KA1
RPS6KA2
RPS6KA3
RPS6KB1
RPTOR
RREB1
RRM1
RRM2B
RTEL1
RTL8B
RTN3
RUNX1
RUNX1T1
RUNX2
RYR3
S1PR2
SAMD9
SAMD9L
SARNP
SBDS
SCN8A
SDC4
SDHA
SDHAF2
SDHB
SDHC
SDHD
SEC31A
SEPT2
SEPT5
SEPT6
SEPT9
SERP2
SERPINE1
SERPINF1
SET
SETBP1
SETD2
SETD7
SF3B1
SFPQ
SFRP2
SFRP4
SGK1
SGPP2
SH2D5
SH3BP1
SH3D19
SH3GL1
SH3GL2
SHC1
SHC2
SHTN1
SIK3
SIN3A
SIRT1
SKP2
SLC1A2
SLC34A2
SLC45A3
SLC7A5
SLCO1B3
SLX4
SMAD2
SMAD3
SMAD4
SMAD6
SMAP1
SMARCA1
SMARCA4
SMARCA5
SMARCB1
SMC1A
SMC3
SMO
SNAPC3
SNCG
SNHG5
SNW1
SNX29
SNX9
SOCS1
SOCS2
SOCS3
SOD2
SORBS2
SORT1
SOS1
SOX10
SOX11
SOX2
SP1
SP3
SPECC1
SPEN
SPOP
SPP1
SPRY2
SPRY4
SPTAN1
SPTBN1
SQSTM1
SRC
SRF
SRGAP3
SRP72
SRRM3
SRSF2
SRSF3
SS18
SS18L1
SSBP1
SSBP2
SSX1
SSX2
SSX4
ST6GAL1
STAG2
STAT1
STAT3
STAT4
STAT5A
STAT5B
STAT6
STIL
STK11
STRN
STX5
STYK1
SUFU
SUGP2
SULF1
SUV39H2
SUZ12
SYK
SYP
TACC1
TACC2
TACC3
TAF1
TAF15
TAF1L
TAL1
TAL2
TAOK1
TBL1XR1
TBX15
TCEA1
TCF12
TCF3
TCF7L2
TCL1A
TCL6
TCTA
TEAD1
TEAD2
TEAD3
TEAD4
TEC
TENM1
TENT5C
TERF1
TERF2
TERT
TET1
TET2
TFAP2A
TFDP1
TFE3
TFEB
TFG
TFPT
TFRC
TGFB2
TGFB3
TGFBI
TGFBR2
TGFBR3
THADA
THBS1
THRAP3
TIAM1
TIRAP
TLL2
TLR4
TLX1
TLX3
TMEM127
TMEM230
TMEM30A
TMPRSS2
TNC
TNF
TNFAIP3
TNFRSF10B
TNFRSF10D
TNFRSF11A
TNFRSF14
TNFRSF17
TNFRSF6B
TOP1
TOP2A
TOP2B
TP53
TP53BP1
TP63
TP73
TPD52L2
TPM3
TPM4
TPO
TPR
TRAF2
TRAF3
TRAF5
TRHDE
TRIM24
TRIM27
TRIM33
TRIP11
TRPS1
TSC1
TSC2
TSHR
TTK
TTL
TUSC3
TYK2
TYMS
U2AF1
U2AF2
UBE2B
UBE2C
UFC1
UFM1
USP16
USP42
USP5
USP6
USP7
UTP4
VCAM1
VEGFA
VEGFC
VEGFD
VGLL3
VHL
VTI1A
WASF2
WDCP
WDFY3
WDR1
WDR18
WDR70
WDR90
WEE1
WIF1
WISP3
WNT10A
WNT10B
WNT11
WNT16
WNT2B
WNT3
WNT4
WNT5B
WNT6
WNT7B
WNT8B
WRN
WSB1
WT1
WWOX
WWTR1
XBP1
XIAP
XKR3
XPA
XPC
XPO1
XRCC2
XRCC3
XRCC6
YAP1
YPEL5
YTHDF2
YWHAE
YY1AP1
ZBTB16
ZC3H7A
ZC3H7B
ZFP64
ZFPM2
ZFYVE19
ZIC2
ZMIZ1
ZMYM2
ZMYM3
ZMYND11
ZNF207
ZNF217
ZNF24
ZNF331
ZNF384
ZNF444
ZNF521
ZNF585B
ZNF687
ZNF703
ZRSR2
